date,AED,ALL,ARS,AUD,AZN,BAM,BDT,BGN,BHD,BRL,CAD,CLP,CNY,COP,CRC,CZK,DKK,DOP,EGP,ETB,EUR,GBP,GTQ,HKD,HNL,HRK,HUF,IDR,ILS,INR,ISK,JPY,KES,KHR,KRW,KWD,KYD,KZT,LBP,LKR,LYD,MAD,MUR,MXN,MYR,NGN,NOK,NZD,OMR,PAB,PEN,PHP,PKR,PLN,QAR,RON,RSD,RUB,SAR,SEK,SGD,THB,TND,TRY,TWD,TZS,UAH,USD,UYU,VEF,VND,ZAR,CHF,GBX
2002-05-02,0.004435,,,0.87000,,,,,,,1.03550,,,,,,0.19700,,,,1.46450,2.36900,,0.20800,,0.20200,,,0.335245,,,0.012715,,,,,,,,,,,,,,,0.19350,0.72550,,,,,,0.41600,,,,,0.004345,0.15800,0.89600,0.03780,,,,,,1.61700,,,,0.15400,1.0,0.02369
2002-05-03,0.004455,,,0.87450,,,,,,,1.03950,,,,,,0.19750,,,,1.46750,2.37400,,0.20900,,0.20250,,,0.33846,,,0.012705,,,,,,,,,,,,,,,0.19400,0.72700,,,,,,0.41200,,,,,0.004365,0.15850,0.90000,0.03800,,,,,,1.62400,,,,0.15500,1.0,0.02374
2002-05-06,0.00440,,,0.86650,,,,,,,1.02600,,,,,,0.19750,,,,1.46700,2.35450,,0.20600,,0.20250,,,0.33466,,,0.012605,,,,,,,,,,,,,,,0.19350,0.72000,,,,,,0.41200,,,,,0.00431,0.15800,0.89150,0.03760,,,,,,1.60400,,,,0.15550,1.0,0.023545
2002-05-07,0.00439,,,0.86900,,,,,,,1.02150,,,,,,0.19750,,,,1.46650,2.34850,,0.20550,,0.20300,,,0.33090,,,0.012575,,,,,,,,,,,,,,,0.19350,0.72300,,,,,,0.41250,,,,,0.00430,0.15700,0.89050,0.03760,,,,,,1.60050,,,,0.15400,1.0,0.023485
2002-05-08,0.00442,,,0.87600,,,,,,,1.03000,,,,,,0.19750,,,,1.46700,2.35750,,0.20700,,0.20250,,,0.33093,,,0.012555,,,,,,,,,,,,,,,0.19300,0.72850,,,,,,0.41300,,,,,0.00433,0.15700,0.89300,0.03780,,,,,,1.61150,,,,0.16050,1.0,0.023575
2002-05-10,0.00440,,,0.87400,,,,,,,1.02550,,,,,,0.19700,,,,1.46550,2.34900,,0.20600,,0.20300,,,0.327645,,,0.01253,,,,,,,,,,,,,,,0.19350,0.72750,,,,,,0.40950,,,,,0.00431,0.15700,0.88950,0.03770,,,,,,1.60400,,,,0.15550,1.0,0.02349
2002-05-13,0.00439,,,0.87850,,,,,,,1.02850,,,,,,0.19700,,,,1.46500,2.34300,,0.20550,,0.20300,,,0.329175,,,0.01256,,,,,,,,,,,,,,,0.19400,0.73100,,,,,,0.40800,,,,,0.00430,0.15650,0.88950,0.03760,,,,,,1.60050,,,,0.15750,1.0,0.02343
2002-05-14,0.004435,,,0.88400,,,,,,,1.03600,,,,,,0.19700,,,,1.46550,2.34550,,0.20800,,0.20350,,,0.33261,,,0.01260,,,,,,,,,,,,,,,0.19400,0.73800,,,,,,0.40050,,,,,0.004345,0.15750,0.89700,0.03800,,,,,,1.61700,,,,0.15950,1.0,0.023455
2002-05-15,0.00445,,,0.88800,,,,,,,1.04050,,,,,,0.19700,,,,1.46550,2.35050,,0.20850,,0.20300,,,0.334545,,,0.012675,,,,,,,,,,,,,,,0.19450,0.74250,,,,,,0.40800,,,,,0.00436,0.15900,0.90050,0.03810,,,,,,1.62300,,,,0.15800,1.0,0.023505
2002-05-16,0.00442,,,0.88600,,,,,,,1.03550,,,,,,0.19700,,,,1.46700,2.34750,,0.20700,,0.20350,,,0.33327,,,0.012615,,,,,,,,,,,,,,,0.19450,0.74100,,,,,,0.40200,,,,,0.00433,0.15850,0.89550,0.03790,,,,,,1.61100,,,,0.15850,1.0,0.023475
2002-05-17,0.00440,,,0.88250,,,,,,,1.03200,,,,,,0.19750,,,,1.46800,2.33850,,0.20600,,0.20400,,,0.331555,,,0.01259,,,,,,,,,,,,,,,0.19450,0.74200,,,,,,0.40000,,,,,0.00431,0.15900,0.89550,0.03780,,,,,,1.60350,,,,0.15900,1.0,0.023385
2002-05-21,0.00437,,,0.88550,,,,,,,1.03250,,,,,,0.19700,,,,1.46400,2.32300,,0.20500,,0.20300,,,0.32954,,,0.01268,,,,,,,,,,,,,,,0.19400,0.74650,,,,,,0.39950,,,,,0.00428,0.15900,0.89050,0.03760,,,,,,1.59300,,,,0.15950,1.0,0.02323
2002-05-22,0.004345,,,0.88700,,,,,,,1.03050,,,,,,0.19650,,,,1.46300,2.31400,,0.20350,,0.20300,,,0.32925,,,0.012705,,,,,,,,,,,,,,,0.19400,0.75050,,,,,,0.39650,,,,,0.004255,0.15900,0.88600,0.03740,,,,,,1.58450,,,,0.15750,1.0,0.02314
2002-05-23,0.00435,,,0.88450,,,,,,,1.03200,,,,,,0.19700,,,,1.46450,2.30800,,0.20400,,0.20300,,,0.326395,,,0.012765,,,,,,,,,,,,,,,0.19600,0.75000,,,,,,0.39600,,,,,0.00426,0.16000,0.88450,0.03730,,,,,,1.58550,,,,0.15700,1.0,0.02308
2002-05-24,0.004375,,,0.88650,,,,,,,1.03600,,,,,,0.19700,,,,1.46650,2.31800,,0.20500,,0.20350,,,0.326735,,,0.01275,,,,,,,,,,,,,,,0.19700,0.74800,,,,,,0.39650,,,,,0.004285,0.16050,0.88850,0.03750,,,,,,1.59450,,,,0.15750,1.0,0.02318
2002-05-27,0.004375,,,0.89050,,,,,,,1.03950,,,,,,0.19750,,,,1.46700,2.32150,,0.20500,,0.20350,,,0.32908,,,0.01278,,,,,,,,,,,,,,,0.19750,0.75400,,,,,,0.40100,,,,,0.004285,0.16050,0.88900,0.03750,,,,,,1.59550,,,,0.16000,1.0,0.023215
2002-05-28,0.004375,,,0.89400,,,,,,,1.04000,,,,,,0.19800,,,,1.47150,2.32500,,0.20500,,0.20400,,,0.32795,,,0.01278,,,,,,,,,,,,,,,0.19850,0.75950,,,,,,0.40150,,,,,0.004285,0.16100,0.89100,0.03760,,,,,,1.59550,,,,0.16100,1.0,0.02325
2002-05-29,0.004355,,,0.89550,,,,,,,1.03700,,,,,,0.19800,,,,1.47300,2.31650,,0.20400,,0.20400,,,0.321045,,,0.012745,,,,,,,,,,,,,,,0.19900,0.76000,,,,,,0.40000,,,,,0.004265,0.16100,0.88750,0.03760,,,,,,1.58800,,,,0.16050,1.0,0.023165
2002-05-30,0.004325,,,0.89150,,,,,,,1.02600,,,,,,0.19900,,,,1.47900,2.31200,,0.20250,,0.20500,,,0.323185,,,0.01271,,,,,,,,,,,,,,,0.19900,0.75300,,,,,,0.40100,,,,,0.004235,0.16200,0.88350,0.03740,,,,,,1.57700,,,,0.16200,1.0,0.02312
2002-05-31,0.004315,,,0.89600,,,,,,,1.02600,,,,,,0.19850,,,,1.47400,2.30800,,0.20250,,0.20400,,,0.32257,,,0.012695,,,,,,,,,,,,,,,0.19750,0.76150,,,,,,0.39950,,,,,0.00423,0.16150,0.88450,0.03740,,,,,,1.57350,,,,0.16200,1.0,0.02308
2002-06-03,0.004345,,,0.90150,,,,,,,1.03100,,,,,,0.19850,,,,1.47550,2.30650,,0.20350,,0.20500,,,0.32408,,,0.012745,,,,,,,,,,,,,,,0.19800,0.76500,,,,,,0.40200,,,,,0.004255,0.16250,0.88850,0.03760,,,,,,1.58450,,,,0.16200,1.0,0.023065
2002-06-04,0.00431,,,0.90650,,,,,,,1.03050,,,,,,0.19900,,,,1.48000,2.30100,,0.20200,,0.20500,,,0.32151,,,0.012715,,,,,,,,,,,,,,,0.19900,0.77300,,,,,,0.40100,,,,,0.004225,0.16200,0.88350,0.03740,,,,,,1.57150,,,,0.16150,1.0,0.02301
2002-06-05,0.00433,,,0.90550,,,,,,,1.03050,,,,,,0.19900,,,,1.48100,2.30150,,0.20300,,0.20600,,,0.32028,,,0.01270,,,,,,,,,,,,,,,0.19950,0.77450,,,,,,0.40100,,,,,0.00424,0.16200,0.88150,0.03740,,,,,,1.57850,,,,0.16200,1.0,0.023015
2002-06-06,0.004345,,,0.90650,,,,,,,1.03300,,,,,,0.19950,,,,1.48150,2.30650,,0.20350,,0.20650,,,0.32162,,,0.01268,,,,,,,,,,,,,,,0.20050,0.77550,,,,,,0.40300,,,,,0.004255,0.16200,0.88300,0.03750,,,,,,1.58500,,,,0.16050,1.0,0.023065
2002-06-07,0.00430,,,0.90150,,,,,,,1.02450,,,,,,0.19950,,,,1.48200,2.29250,,0.20150,,0.20600,,,0.32712,,,0.012605,,,,,,,,,,,,,,,0.19900,0.77000,,,,,,0.39900,,,,,0.004215,0.16050,0.87650,0.03720,,,,,,1.56800,,,,0.16000,1.0,0.022925
2002-06-10,0.00432,,,0.89950,,,,,,,1.02600,,,,,,0.19950,,,,1.48250,2.29400,,0.20250,,0.20600,,,0.320845,,,0.012615,,,,,,,,,,,,,,,0.20000,0.77000,,,,,,0.39900,,,,,0.00423,0.16100,0.87950,0.03740,,,,,,1.57400,,,,0.15800,1.0,0.02294
2002-06-11,0.00430,,,0.89450,,,,,,,1.02000,,,,,,0.19950,,,,1.48450,2.30000,,0.20150,,0.20650,,,0.31699,,,0.01259,,,,,,,,,,,,,,,0.19950,0.76650,,,,,,0.39750,,,,,0.004215,0.16150,0.87900,0.03740,,,,,,1.56850,,,,0.15750,1.0,0.02300
2002-06-12,0.00430,,,0.89500,,,,,,,1.02050,,,,,,0.20000,,,,1.48800,2.31150,,0.20150,,0.20750,,,0.317735,,,0.012485,,,,,,,,,,,,,,,0.20050,0.77100,,,,,,0.39750,,,,,0.00421,0.16200,0.87900,0.03730,,,,,,1.56750,,,,0.15650,1.0,0.023115
2002-06-13,0.004325,,,0.89900,,,,,,,1.02600,,,,,,0.20000,,,,1.48750,2.31850,,0.20250,,0.20750,,,0.318485,,,0.012545,,,,,,,,,,,,,,,0.20050,0.77600,,,,,,0.40050,,,,,0.004235,0.16250,0.88450,0.03760,,,,,,1.57700,,,,0.15550,1.0,0.023185
2002-06-14,0.004325,,,0.89550,,,,,,,1.02300,,,,,,0.20000,,,,1.48650,2.32150,,0.20250,,0.20700,,,0.32098,,,0.012625,,,,,,,,,,,,,,,0.20050,0.77050,,,,,,0.40050,,,,,0.004235,0.16200,0.88450,0.03770,,,,,,1.57650,,,,0.15300,1.0,0.023215
2002-06-17,0.00432,,,0.87800,,,,,,,1.01650,,,,,,0.20000,,,,1.48700,2.32800,,0.20250,,0.20750,,,0.321035,,,0.01267,,,,,,,,,,,,,,,0.20050,0.76150,,,,,,0.39850,,,,,0.00423,0.16300,0.88250,0.03760,,,,,,1.57450,,,,0.14850,1.0,0.02328
2002-06-18,0.004315,,,0.88150,,,,,,,1.01700,,,,,,0.20000,,,,1.48700,2.32550,,0.20200,,0.20750,,,0.320425,,,0.01262,,,,,,,,,,,,,,,0.20050,0.76350,,,,,,0.39650,,,,,0.004225,0.16400,0.88000,0.03760,,,,,,1.57250,,,,0.14900,1.0,0.023255
2002-06-19,0.00428,,,0.88300,,,,,,,1.01100,,,,,,0.20000,,,,1.48750,2.32950,,0.20050,,0.20750,,,0.31728,,,0.012555,,,,,,,,,,,,,,,0.20050,0.76100,,,,,,0.39650,,,,,0.00419,0.16350,0.87450,0.03730,,,,,,1.56000,,,,0.15400,1.0,0.023295
2002-06-20,0.00424,,,0.88050,,,,,,,1.00400,,,,,,0.19900,,,,1.48050,2.30400,,0.19850,,0.20650,,,0.31223,,,0.012485,,,,,,,,,,,,,,,0.20100,0.75700,,,,,,0.39200,,,,,0.00415,0.16300,0.86850,0.03700,,,,,,1.54500,,,,0.15200,1.0,0.02304
2002-06-21,0.004205,,,0.88200,,,,,,,1.00300,,,,,,0.19900,,,,1.48100,2.29850,,0.19700,,0.20700,,,0.310255,,,0.01243,,,,,,,,,,,,,,,0.20050,0.76250,,,,,,0.38950,,,,,0.004115,0.16350,0.86650,0.03670,,,,,,1.53250,,,,0.14550,1.0,0.022985
2002-06-24,0.00416,,,0.87900,,,,,,,0.99950,,,,,,0.19900,,,,1.47850,2.27950,,0.19500,,0.20650,,,0.308025,,,0.01249,,,,,,,,,,,,,,,0.19950,0.76100,,,,,,0.38600,,,,,0.004075,0.16250,0.86150,0.03650,,,,,,1.51700,,,,0.14700,1.0,0.022795
2002-06-25,0.00417,,,0.87150,,,,,,,1.00000,,,,,,0.19900,,,,1.47950,2.28400,,0.19550,,0.20700,,,0.311795,,,0.012505,,,,,,,,,,,,,,,0.20050,0.75000,,,,,,0.38500,,,,,0.004085,0.16350,0.86100,0.03660,,,,,,1.52050,,,,0.14750,1.0,0.02284
2002-06-26,0.004095,,,0.86200,,,,,,,0.99050,,,,,,0.19900,,,,1.48050,2.27800,,0.19200,,0.20700,,,0.30676,,,0.01242,,,,,,,,,,,,,,,0.20050,0.74600,,,,,,0.38200,,,,,0.004015,0.16250,0.84900,0.03600,,,,,,1.49400,,,,0.14450,1.0,0.02278
2002-06-27,0.004115,,,0.84950,,,,,,,0.99000,,,,,,0.19900,,,,1.48000,2.28650,,0.19300,,0.20650,,,0.312285,,,0.01255,,,,,,,,,,,,,,,0.20000,0.73500,,,,,,0.38000,,,,,0.00403,0.16250,0.85250,0.03630,,,,,,1.50000,,,,0.14550,1.0,0.022865
2002-06-28,0.00411,,,0.84900,,,,,,,0.99200,,,,,,0.20000,,,,1.48400,2.28950,,0.19250,,0.20700,,,0.316385,,,0.012555,,,,,,,,,,,,,,,0.20050,0.73500,,,,,,0.37950,,,,,0.004025,0.16300,0.85200,0.03630,,,,,,1.49800,,,,0.14400,1.0,0.022895
2002-07-01,0.00408,,,0.83700,,,,,,,0.98200,,,,,,0.19950,,,,1.48200,2.28000,,0.19100,,0.20700,,,0.313225,,,0.01246,,,,,,,,,,,,,,,0.19850,0.72550,,,,,,0.37450,,,,,0.003995,0.16300,0.84500,0.03620,,,,,,1.48700,,,,0.14450,1.0,0.02280
2002-07-02,0.00413,,,0.84700,,,,,,,0.98900,,,,,,0.19900,,,,1.48000,2.29900,,0.19350,,0.20650,,,0.318085,,,0.01253,,,,,,,,,,,,,,,0.20050,0.73400,,,,,,0.38200,,,,,0.004045,0.16300,0.85250,0.03650,,,,,,1.50550,,,,0.14950,1.0,0.02299
2002-07-03,0.004135,,,0.84500,,,,,,,0.98300,,,,,,0.19850,,,,1.47350,2.29850,,0.19400,,0.20550,,,0.317845,,,0.01252,,,,,,,,,,,,,,,0.20050,0.73600,,,,,,0.37600,,,,,0.00405,0.16250,0.85350,0.03650,,,,,,1.50800,,,,0.14900,1.0,0.022985
2002-07-04,0.00414,,,0.84250,,,,,,,0.98500,,,,,,0.19850,,,,1.47500,2.30400,,0.19400,,0.20600,,,0.317805,,,0.012565,,,,,,,,,,,,,,,0.20150,0.73150,,,,,,0.37600,,,,,0.004055,0.16200,0.85550,0.03660,,,,,,1.51000,,,,0.14800,1.0,0.02304
2002-07-05,0.004155,,,0.84450,,,,,,,0.98800,,,,,,0.19850,,,,1.47600,2.30200,,0.19450,,0.20600,,,0.31770,,,0.01258,,,,,,,,,,,,,,,0.20200,0.73400,,,,,,0.37500,,,,,0.00407,0.16150,0.85750,0.03670,,,,,,1.51550,,,,0.14900,1.0,0.02302
2002-07-08,0.004115,,,0.84750,,,,,,,0.98600,,,,,,0.19900,,,,1.47900,2.29700,,0.19250,,0.20600,,,0.314955,,,0.012625,,,,,,,,,,,,,,,0.20200,0.73650,,,,,,0.37100,,,,,0.00403,0.16150,0.85200,0.03640,,,,,,1.49950,,,,0.14950,1.0,0.02297
2002-07-09,0.00411,,,0.84800,,,,,,,0.98400,,,,,,0.19950,,,,1.48250,2.31200,,0.19250,,0.20700,,,0.316625,,,0.01264,,,,,,,,,,,,,,,0.20300,0.73700,,,,,,0.36350,,,,,0.004025,0.16150,0.85350,0.03650,,,,,,1.49900,,,,0.14900,1.0,0.02312
2002-07-10,0.004095,,,0.85250,,,,,,,0.98650,,,,,,0.20000,,,,1.48500,2.31500,,0.19150,,0.20600,,,0.31733,,,0.01266,,,,,,,,,,,,,,,0.20350,0.73800,,,,,,0.36300,,,,,0.00401,0.16000,0.85450,0.03650,,,,,,1.49200,,,,0.14900,1.0,0.02315
2002-07-11,0.004115,,,0.84500,,,,,,,0.98750,,,,,,0.19900,,,,1.48000,2.31850,,0.19250,,0.20500,,,0.31961,,,0.01277,,,,,,,,,,,,,,,0.20300,0.73100,,,,,,0.37000,,,,,0.00403,0.15850,0.85900,0.03670,,,,,,1.49950,,,,0.15050,1.0,0.023185
2002-07-12,0.00411,,,0.83900,,,,,,,0.98250,,,,,,0.19900,,,,1.47800,2.32050,,0.19250,,0.20500,,,0.31912,,,0.01282,,,,,,,,,,,,,,,0.20250,0.72450,,,,,,0.36500,,,,,0.004025,0.15950,0.85900,0.03660,,,,,,1.49750,,,,0.14800,1.0,0.023205
2002-07-15,0.00408,,,0.83750,,,,,,,0.97000,,,,,,0.19950,,,,1.48050,2.31500,,0.19100,,0.20600,,,0.32032,,,0.012805,,,,,,,,,,,,,,,0.20200,0.72700,,,,,,0.36450,,,,,0.003995,0.16100,0.85750,0.03680,,,,,,1.48750,,,,0.14850,1.0,0.02315
2002-07-16,0.00403,,,0.82750,,,,,,,0.95550,,,,,,0.19900,,,,1.47900,2.30900,,0.18850,,0.20600,,,0.31592,,,0.01263,,,,,,,,,,,,,,,0.20100,0.71800,,,,,,0.36000,,,,,0.003945,0.15900,0.84850,0.03670,,,,,,1.46850,,,,0.14650,1.0,0.02309
2002-07-17,0.00400,,,0.81250,,,,,,,0.94800,,,,,,0.19900,,,,1.47900,2.29750,,0.18750,,0.20550,,,0.313695,,,0.012585,,,,,,,,,,,,,,,0.20000,0.70950,,,,,,0.36250,,,,,0.003915,0.15750,0.84200,0.03640,,,,,,1.45800,,,,0.14450,1.0,0.022975
2002-07-18,0.00402,,,0.81000,,,,,,,0.95200,,,,,,0.19850,,,,1.47550,2.29550,,0.18800,,0.20450,,,0.31686,,,0.01256,,,,,,,,,,,,,,,0.20000,0.70700,,,,,,0.36550,,,,,0.003935,0.15900,0.84450,0.03640,,,,,,1.46450,,,,0.14500,1.0,0.022955
2002-07-19,0.003985,,,0.81000,,,,,,,0.94650,,,,,,0.19850,,,,1.47550,2.29750,,0.18650,,0.20400,,,0.31391,,,0.01253,,,,,,,,,,,,,,,0.19850,0.70700,,,,,,0.36850,,,,,0.003905,0.15750,0.84200,0.03620,,,,,,1.45300,,,,0.14600,1.0,0.022975
2002-07-22,0.00399,,,0.80650,,,,,,,0.94300,,,,,,0.19750,,,,1.46900,2.28900,,0.18700,,0.20350,,,0.31615,,,0.01250,,,,,,,,,,,,,,,0.19700,0.70550,,,,,,0.36900,,,,,0.003905,0.15550,0.84050,0.03630,,,,,,1.45400,,,,0.14600,1.0,0.02289
2002-07-23,0.00405,,,0.80150,,,,,,,0.93550,,,,,,0.19750,,,,1.46700,2.31250,,0.19000,,0.20300,,,0.319225,,,0.012575,,,,,,,,,,,,,,,0.19250,0.70050,,,,,,0.37050,,,,,0.00397,0.15450,0.84900,0.03640,,,,,,1.47700,,,,0.14700,1.0,0.023125
2002-07-24,0.004055,,,0.79950,,,,,,,0.93400,,,,,,0.19700,,,,1.46350,2.30750,,0.19000,,0.20250,,,0.318015,,,0.01259,,,,,,,,,,,,,,,0.19400,0.69200,,,,,,0.36800,,,,,0.003975,0.15400,0.85100,0.03620,,,,,,1.47900,,,,0.14600,1.0,0.023075
2002-07-25,0.004015,,,0.79550,,,,,,,0.93450,,,,,,0.19650,,,,1.46100,2.30750,,0.18800,,0.20150,,,0.31500,,,0.012555,,,,,,,,,,,,,,,0.19350,0.68550,,,,,,0.36700,,,,,0.003935,0.15450,0.84200,0.03590,,,,,,1.46400,,,,0.14300,1.0,0.023075
2002-07-26,0.003995,,,0.78750,,,,,,,0.92750,,,,,,0.19600,,,,1.45800,2.29900,,0.18700,,0.20100,,,0.308855,,,0.01240,,,,,,,,,,,,,,,0.19250,0.67800,,,,,,0.36400,,,,,0.003915,0.15450,0.83050,0.03520,,,,,,1.45700,,,,0.14400,1.0,0.02299
2002-07-29,0.004065,,,0.79850,,,,,,,0.93700,,,,,,0.19650,,,,1.46250,2.32200,,0.19050,,0.20200,,,0.314955,,,0.01243,,,,,,,,,,,,,,,0.19450,0.68900,,,,,,0.36800,,,,,0.00398,0.15700,0.84200,0.03530,,,,,,1.48150,,,,0.14500,1.0,0.02322
2002-07-30,0.004105,,,0.81650,,,,,,,0.95400,,,,,,0.19750,,,,1.46750,2.33700,,0.19250,,0.20200,,,0.320665,,,0.01247,,,,,,,,,,,,,,,0.19550,0.70600,,,,,,0.37000,,,,,0.00402,0.15900,0.84950,0.03580,,,,,,1.49700,,,,0.14750,1.0,0.02337
2002-07-31,0.00410,,,0.81950,,,,,,,0.95000,,,,,,0.19750,,,,1.46600,2.34550,,0.19200,,0.20200,,,0.32292,,,0.01248,,,,,,,,,,,,,,,0.19750,0.70550,,,,,,0.36700,,,,,0.004015,0.15850,0.85000,0.03590,,,,,,1.49500,,,,0.14750,1.0,0.023455
2002-08-02,0.004055,,,0.80250,,,,,,,0.93050,,,,,,0.19650,,,,1.46000,2.31100,,0.19000,,0.20100,,,0.315715,,,0.012435,,,,,,,,,,,,,,,0.19400,0.69000,,,,,,0.36100,,,,,0.00397,0.15400,0.84400,0.03540,,,,,,1.47900,,,,0.14550,1.0,0.02311
2002-08-05,0.004095,,,0.80450,,,,,,,0.94400,,,,,,0.19700,,,,1.46500,2.33450,,0.19200,,0.20200,,,0.317885,,,0.01252,,,,,,,,,,,,,,,0.19500,0.69200,,,,,,0.36600,,,,,0.00401,0.15500,0.85150,0.03560,,,,,,1.49250,,,,0.14450,1.0,0.023345
2002-08-06,0.00415,,,0.79700,,,,,,,0.94450,,,,,,0.19700,,,,1.46450,2.33400,,0.19450,,0.20200,,,0.32507,,,0.01252,,,,,,,,,,,,,,,0.19400,0.68450,,,,,,0.36950,,,,,0.004065,0.15600,0.85650,0.03590,,,,,,1.51350,,,,0.14200,1.0,0.02334
2002-08-07,0.004155,,,0.80600,,,,,,,0.95400,,,,,,0.19750,,,,1.46850,2.33350,,0.19450,,0.20250,,,0.32393,,,0.012545,,,,,,,,,,,,,,,0.19450,0.68350,,,,,,0.36800,,,,,0.00407,0.15750,0.85800,0.03590,,,,,,1.51500,,,,0.14350,1.0,0.023335
2002-08-08,0.00416,,,0.80950,,,,,,,0.96050,,,,,,0.19850,,,,1.47250,2.32650,,0.19500,,0.20400,,,0.32420,,,0.012565,,,,,,,,,,,,,,,0.19750,0.69000,,,,,,0.37100,,,,,0.00407,0.15800,0.86000,0.03600,,,,,,1.51550,,,,0.14600,1.0,0.023265
2002-08-09,0.004165,,,0.81350,,,,,,,0.96150,,,,,,0.19850,,,,1.47250,2.32350,,0.19500,,0.20500,,,0.32749,,,0.012585,,,,,,,,,,,,,,,0.19750,0.69250,,,,,,0.37100,,,,,0.00408,0.15850,0.86100,0.03600,,,,,,1.51800,,,,0.14650,1.0,0.023235
2002-08-12,0.00414,,,0.81500,,,,,,,0.96100,,,,,,0.19800,,,,1.46900,2.30050,,0.19400,,0.20400,,,0.325805,,,0.01261,,,,,,,,,,,,,,,0.19700,0.70000,,,,,,0.36850,,,,,0.004055,0.15850,0.85900,0.03600,,,,,,1.50850,,,,0.14500,1.0,0.023005
2002-08-13,0.00414,,,0.81400,,,,,,,0.95900,,,,,,0.19850,,,,1.47550,2.30600,,0.19400,,0.20500,,,0.32537,,,0.01269,,,,,,,,,,,,,,,0.19850,0.69950,,,,,,0.36950,,,,,0.004055,0.15950,0.86100,0.03610,,,,,,1.51000,,,,0.14450,1.0,0.02306
2002-08-14,0.004095,,,0.80900,,,,,,,0.95600,,,,,,0.19850,,,,1.47250,2.29650,,0.19200,,0.20450,,,0.321515,,,0.012735,,,,,,,,,,,,,,,0.19750,0.69250,,,,,,0.36650,,,,,0.00401,0.15900,0.85650,0.03590,,,,,,1.49300,,,,0.14200,1.0,0.022965
2002-08-15,0.00415,,,0.81950,,,,,,,0.96700,,,,,,0.19850,,,,1.47400,2.31300,,0.19450,,0.20450,,,0.32522,,,0.01288,,,,,,,,,,,,,,,0.19850,0.70450,,,,,,0.36950,,,,,0.004055,0.16000,0.86700,0.03630,,,,,,1.51200,,,,0.14300,1.0,0.02313
2002-08-16,0.004125,,,0.82250,,,,,,,0.96550,,,,,,0.19850,,,,1.47300,2.30650,,0.19300,,0.20450,,,0.32462,,,0.01280,,,,,,,,,,,,,,,0.19850,0.70600,,,,,,0.36850,,,,,0.00404,0.15950,0.86350,0.03630,,,,,,1.50400,,,,0.14150,1.0,0.023065
2002-08-19,0.004115,,,0.81850,,,,,,,0.96100,,,,,,0.19900,,,,1.47750,2.31200,,0.19300,,0.20500,,,0.324805,,,0.012705,,,,,,,,,,,,,,,0.20000,0.70200,,,,,,0.36750,,,,,0.00403,0.16000,0.86150,0.03610,,,,,,1.50050,,,,0.14200,1.0,0.02312
2002-08-20,0.00414,,,0.82450,,,,,,,0.95950,,,,,,0.19900,,,,1.47750,2.30650,,0.19400,,0.20550,,,0.329585,,,0.01269,,,,,,,,,,,,,,,0.20100,0.71150,,,,,,0.37200,,,,,0.004055,0.16050,0.86400,0.03630,,,,,,1.50950,,,,0.14250,1.0,0.023065
2002-08-21,0.00413,,,0.82350,,,,,,,0.96150,,,,,,0.19950,,,,1.48150,2.30800,,0.19350,,0.20600,,,0.326985,,,0.01278,,,,,,,,,,,,,,,0.20100,0.71050,,,,,,0.37300,,,,,0.004045,0.16100,0.86350,0.03610,,,,,,1.50600,,,,0.13950,1.0,0.02308
2002-08-22,0.004155,,,0.82500,,,,,,,0.97300,,,,,,0.19900,,,,1.47950,2.31250,,0.19450,,0.20500,,,0.32828,,,0.01273,,,,,,,,,,,,,,,0.20000,0.70850,,,,,,0.37050,,,,,0.00407,0.16150,0.86700,0.03620,,,,,,1.51450,,,,0.13950,1.0,0.023125
2002-08-23,0.004205,,,0.83250,,,,,,,0.98300,,,,,,0.20000,,,,1.48400,2.33000,,0.19700,,0.20600,,,0.33100,,,0.012765,,,,,,,,,,,,,,,0.20100,0.71600,,,,,,0.37200,,,,,0.004115,0.16100,0.87400,0.03650,,,,,,1.53300,,,,0.14150,1.0,0.02330
2002-08-26,0.004195,,,0.83300,,,,,,,0.98050,,,,,,0.19950,,,,1.48300,2.32400,,0.19650,,0.20600,,,0.33048,,,0.01277,,,,,,,,,,,,,,,0.20050,0.71600,,,,,,0.37400,,,,,0.00411,0.16150,0.87150,0.03640,,,,,,1.52950,,,,0.14150,1.0,0.02324
2002-08-27,0.004175,,,0.84300,,,,,,,0.97900,,,,,,0.19950,,,,1.48150,2.31850,,0.19550,,0.20600,,,0.32802,,,0.01278,,,,,,,,,,,,,,,0.20100,0.72000,,,,,,0.37250,,,,,0.00409,0.16200,0.86900,0.03630,,,,,,1.52200,,,,0.14200,1.0,0.023185
2002-08-28,0.00413,,,0.83550,,,,,,,0.96800,,,,,,0.19900,,,,1.47850,2.30700,,0.19350,,0.20500,,,0.326135,,,0.012705,,,,,,,,,,,,,,,0.20000,0.71150,,,,,,0.36950,,,,,0.004045,0.16150,0.86350,0.03590,,,,,,1.50600,,,,0.14350,1.0,0.02307
2002-08-29,0.00412,,,0.83150,,,,,,,0.96400,,,,,,0.19950,,,,1.48050,2.31500,,0.19300,,0.20500,,,0.324945,,,0.01278,,,,,,,,,,,,,,,0.20050,0.70800,,,,,,0.37100,,,,,0.004035,0.16150,0.86250,0.03580,,,,,,1.50250,,,,0.14200,1.0,0.02315
